customer_id,tops_and_tees,jeans,intimates,swim,sweaters,sleep,accessories,outerwear,shorts,fasion_hoodies,other,avg_sales,total_sales,total_orders,recency,customer_age,customer_gender,state,city,country
34338,0,0,0,0,0,0,0,1,0,0,0,170.25,170.25,1,212,21,F,Shaanxi,Rizhao,China
36222,0,0,0,0,0,0,1,0,0,0,0,134.94999694824219,134.94999694824219,1,59,33,M,Shaanxi,Beijing,China
38280,0,1,0,0,0,0,0,0,0,0,0,68,68,1,350,62,M,Shaanxi,Beijing,China
13509,0,0,0,0,0,0,1,0,0,0,0,17.989999771118164,17.989999771118164,1,58,65,M,Shaanxi,Dalian,China
72428,0,0,0,0,0,0,0,0,0,0,1,13.729999542236328,13.729999542236328,1,713,45,M,Shaanxi,Four-stage,China
14788,0,0,0,0,0,0,0,0,0,0,1,65,65,1,327,49,M,Shaanxi,Nanjing,China
12593,0,1,0,0,0,0,0,0,0,0,0,215,215,1,114,16,F,Shaanxi,Beijing,China
19305,0,0,0,0,0,0,0,0,0,0,1,31.989999771118164,31.989999771118164,1,1643,17,M,Shaanxi,Zhengzhou,China
35649,0,0,0,0,0,0,0,0,0,0,1,199.99000549316409,199.99000549316409,1,1015,42,F,Shaanxi,Dalian,China
82383,0,0,0,0,0,0,0,0,0,0,1,21.989999771118164,21.989999771118164,1,147,43,F,Shaanxi,Dazhou,China
1134,0,0,0,0,0,0,0,0,0,0,1,148,148,1,59,65,F,Shaanxi,Zhoukou,China
51205,0,0,0,1,0,0,0,0,0,0,0,61.950000762939446,61.950000762939446,1,43,45,F,Shaanxi,Zhoukou,China
44525,0,0,0,0,1,0,0,0,0,0,0,51.7400016784668,51.7400016784668,1,4,37,F,Shaanxi,Chengdu,China
60811,1,0,0,0,0,0,0,0,0,0,0,12.289999961853027,12.289999961853027,1,943,29,F,Shaanxi,Shijiazhuang,China
10804,0,0,0,0,0,0,0,1,0,0,0,70.739997863769531,70.739997863769531,1,1798,51,M,Shaanxi,Nanchang,China
81357,0,0,0,0,0,0,1,0,0,0,0,24.989999771118164,24.989999771118164,1,517,47,M,Shaanxi,Zhengzhou,China
40349,0,0,0,0,0,0,0,0,0,0,1,147.1300048828125,147.1300048828125,1,64,63,F,Shaanxi,Shenzhen,China
74111,0,0,0,0,0,0,0,0,0,0,1,15.979999542236328,15.979999542236328,1,339,62,F,Shaanxi,Weifang,China
88770,0,0,0,0,0,0,0,0,0,1,0,69.5,69.5,1,83,27,M,Shaanxi,Urumqi,China
65039,0,0,0,0,0,0,0,0,1,0,0,24.989999771118164,24.989999771118164,1,412,12,F,Shaanxi,Shenzhen,China
73814,0,0,0,0,0,1,0,0,0,0,0,132,132,1,1940,34,F,Shaanxi,Nanchang,China
89157,0,0,0,0,0,0,0,0,1,0,0,49.5,49.5,1,712,53,M,Shaanxi,Weifang,China
86768,0,1,0,0,0,0,0,0,0,0,0,93.9800033569336,93.9800033569336,1,74,41,M,Shaanxi,Chongqing,China
67639,1,0,0,0,0,0,0,0,0,0,0,45,45,1,106,54,M,Shaanxi,Yili Kazakh Autonomous Prefecture,China
17623,0,0,0,0,0,0,0,1,0,0,0,99.989997863769517,99.989997863769517,1,15,68,M,Shaanxi,Heze,China
73701,0,0,0,0,0,0,0,0,0,0,1,30,30,1,415,25,M,Shaanxi,Shenzhen,China
55453,0,0,0,0,0,1,0,0,0,0,0,59.9900016784668,59.9900016784668,1,282,22,M,Shaanxi,Zhangzhou,China
55227,0,0,0,0,0,1,0,0,0,0,0,49.950000762939446,49.950000762939446,1,25,48,M,Shaanxi,Beijing,China
95622,0,0,0,0,1,0,0,0,0,0,0,99,99,1,570,20,F,Shaanxi,Meishan,China
88234,0,0,0,0,0,0,0,0,0,0,1,48,48,1,356,56,F,Shaanxi,Beijing,China
77780,0,0,0,0,0,0,0,0,1,0,0,16.989999771118164,16.989999771118164,1,551,19,F,Shaanxi,Yili Kazakh Autonomous Prefecture,China
76476,0,0,0,0,0,0,1,0,0,0,0,15.989999771118164,15.989999771118164,1,166,15,M,Shaanxi,Zhangzhou,China
1435,0,1,0,0,0,0,0,0,0,0,0,62.729999542236328,62.729999542236328,1,590,65,M,Shaanxi,Shanghai,China
91656,0,0,0,0,0,0,0,0,0,0,1,45.950000762939446,45.950000762939446,1,404,48,M,Shaanxi,Xianyang,China
16521,0,0,0,0,0,0,0,0,1,0,0,33.880001068115234,33.880001068115234,1,12,17,M,Shaanxi,Harbin,China
29417,0,1,0,0,0,0,0,0,0,0,0,160,160,1,346,33,M,Shaanxi,Luohe,China
80127,0,0,0,0,0,0,0,0,0,1,0,18.979999542236328,18.979999542236328,1,445,42,M,Shaanxi,Southeast Miao Dai Autonomous Prefecture,China
69568,0,0,0,0,0,0,0,0,0,0,1,31.950000762939453,31.950000762939453,1,486,15,F,Shaanxi,Xuzhou,China
68302,0,0,0,1,0,0,0,0,0,0,0,26.899999618530277,26.899999618530277,1,37,19,F,Sichuan,Guangzhou,China
83132,0,0,0,0,0,1,0,0,0,0,0,139.99000549316406,139.99000549316406,1,100,63,F,Sichuan,Taiyuan,China
46853,0,0,0,0,0,0,0,0,0,1,0,29.989999771118164,29.989999771118164,1,1166,51,M,Sichuan,Tieling,China
88907,0,0,0,0,0,0,0,0,0,0,1,189,189,1,431,36,M,Sichuan,Jiaxing,China
62734,0,0,0,1,0,0,0,0,0,0,0,51,51,1,122,49,F,Sichuan,Hangzhou,China
90340,0,0,0,0,0,0,0,0,0,0,1,49.950000762939446,49.950000762939446,1,1653,35,F,Sichuan,Mudanjiang,China
45675,0,0,0,0,0,0,0,0,0,0,1,18,18,1,737,65,M,Sichuan,Jilin,China
13473,0,0,0,0,0,0,0,0,0,0,1,495,495,1,494,46,F,Sichuan,Beijing,China
54124,0,0,0,1,0,0,0,0,0,0,0,55.950000762939446,55.950000762939446,1,466,62,M,Sichuan,Shenzhen,China
19901,0,0,0,0,0,1,0,0,0,0,0,69,69,1,310,61,F,Sichuan,Zhuzhou,China
29598,0,0,0,1,0,0,0,0,0,0,0,171,171,1,264,12,F,Sichuan,Beijing,China
98665,0,0,0,0,0,0,0,1,0,0,0,49.950000762939446,49.950000762939446,1,647,68,F,Sichuan,Ningbo,China
17425,0,0,0,0,0,0,0,0,0,0,1,32,32,1,1276,48,F,Sichuan,Taiyuan,China
32945,0,0,0,0,0,0,0,0,0,0,1,12.989999771118164,12.989999771118164,1,102,20,M,Sichuan,Tianjin,China
10012,0,0,0,0,0,0,0,0,0,0,1,121.98999786376952,121.98999786376952,1,536,67,F,Sichuan,Xingtai,China
19217,0,0,0,0,0,0,0,0,0,0,1,67.370002746582031,67.370002746582031,1,1209,44,F,Sichuan,Xingtai,China
43715,0,0,0,0,0,1,0,0,0,0,0,19.989999771118164,19.989999771118164,1,1343,22,F,Sichuan,Handan,China
83548,0,0,0,1,0,0,0,0,0,0,0,49.9900016784668,49.9900016784668,1,1291,31,M,Sichuan,Wuhan,China
97573,0,0,0,0,0,0,0,0,0,0,1,49.9900016784668,49.9900016784668,1,323,16,M,Sichuan,Quanzhou,China
4313,0,0,0,0,0,0,0,0,0,0,1,178,178,1,131,38,M,Sichuan,Datong,China
10144,0,0,0,0,0,0,0,0,0,0,1,65,65,1,3,60,M,Sichuan,Mudanjiang,China
63092,0,0,0,0,0,0,0,0,0,0,1,35.950000762939453,35.950000762939453,1,108,53,M,Sichuan,Beijing,China
69536,1,0,0,0,0,0,0,0,0,0,0,28.979999542236328,28.979999542236328,1,10,57,F,Sichuan,Tangshan,China
75077,0,1,0,0,0,0,0,0,0,0,0,69.5,69.5,1,555,54,F,Sichuan,Tangshan,China
16918,0,0,0,0,0,0,0,0,0,0,1,19.989999771118164,19.989999771118164,1,521,27,F,Sichuan,Taiyuan,China
45967,0,0,0,1,0,0,0,0,0,0,0,100,100,1,653,19,M,Sichuan,Datong,China
62759,0,1,0,0,0,0,0,0,0,0,0,158,158,1,4,17,M,Sichuan,Luoyang,China
41411,0,0,0,0,0,0,0,0,0,0,1,11.989999771118164,11.989999771118164,1,11,62,F,Sichuan,Handan,China
31044,0,0,0,0,0,1,0,0,0,0,0,9.9899997711181641,9.9899997711181641,1,646,68,F,Sichuan,Zhuzhou,China
6246,0,0,0,0,0,0,0,0,0,0,1,25,25,1,1769,44,F,Sichuan,Suzhou,China
90207,0,0,0,0,0,0,0,0,1,0,0,29.989999771118164,29.989999771118164,1,272,50,F,Sichuan,Jiaxing,China
82781,0,0,0,1,0,0,0,0,0,0,0,75.55999755859375,75.55999755859375,1,1436,45,F,Sichuan,Shanghai,China
17603,0,0,0,0,0,1,0,0,0,0,0,14.989999771118164,14.989999771118164,1,1303,57,M,Sichuan,Guangzhou,China
72690,0,0,0,0,0,0,0,0,0,0,1,18.950000762939453,18.950000762939453,1,983,17,F,Sichuan,Beijing,China
17956,0,0,0,0,0,0,0,0,0,0,1,124.5,124.5,1,283,68,F,Sichuan,Baotou,China
45044,0,0,1,0,0,0,0,0,0,0,0,25.930000305175781,25.930000305175781,1,35,36,F,Sichuan,Shenzhen,China
6906,1,0,0,0,0,0,0,0,0,0,0,26.989999771118164,26.989999771118164,1,39,33,M,Sichuan,Handan,China
1312,0,0,0,1,0,0,0,0,0,0,0,60,60,1,377,12,M,Sichuan,Beijing,China
32140,0,0,0,0,0,0,0,1,0,0,0,164.94999694824219,164.94999694824219,1,30,32,M,Sichuan,Taizhou,China
91978,0,0,0,0,0,0,0,0,0,0,1,29,29,1,480,32,F,Sichuan,Tianjin,China
5803,0,0,0,0,0,0,0,0,0,0,1,19.950000762939453,19.950000762939453,1,45,33,F,Sichuan,Yingkou,China
55881,0,0,0,0,1,0,0,0,0,0,0,110,110,1,121,19,F,Sichuan,Hefei,China
12659,0,0,0,0,0,0,1,0,0,0,0,25,25,1,3,31,M,Sichuan,Yingkou,China
16806,0,0,0,0,0,0,0,0,1,0,0,49.5,49.5,1,359,33,M,Sichuan,Handan,China
98379,0,0,1,0,0,0,0,0,0,0,0,12,12,1,239,59,F,Sichuan,Tangshan,China
74017,0,0,1,0,0,0,0,0,0,0,0,316.60000610351562,316.60000610351562,1,217,25,F,Sichuan,Hefei,China
57361,0,0,0,0,0,0,0,0,0,0,1,13.5600004196167,13.5600004196167,1,616,64,M,Sichuan,Beijing,China
35809,0,0,0,0,0,0,0,0,0,0,1,298,298,1,49,44,M,Sichuan,Fuzhou,China
31329,0,0,0,0,0,0,0,0,0,0,1,36.9900016784668,36.9900016784668,1,318,23,F,Sichuan,Guangzhou,China
11571,0,0,0,0,0,0,0,0,0,0,1,15.989999771118164,15.989999771118164,1,1671,25,F,Sichuan,Jinhua,China
98261,0,0,0,0,0,1,0,0,0,0,0,31.950000762939453,31.950000762939453,1,1476,21,F,Sichuan,Mudanjiang,China
82044,0,1,0,0,0,0,0,0,0,0,0,69.449996948242188,69.449996948242188,1,25,24,F,Sichuan,Hefei,China
84451,0,0,0,0,0,0,0,0,1,0,0,49.5,49.5,1,246,65,M,Sichuan,Quanzhou,China
58043,0,0,0,0,0,0,0,0,0,0,1,8.9899997711181641,8.9899997711181641,1,24,70,F,Sichuan,Weifang,China
26217,0,0,0,0,0,0,0,0,0,0,1,59.9900016784668,59.9900016784668,1,7,36,M,Sichuan,Yanbian Korean Autonomous Prefecture,China
70476,0,0,0,0,0,0,0,0,0,0,1,68.9000015258789,68.9000015258789,1,1256,70,M,Sichuan,Hefei,China
90633,0,0,0,0,0,0,0,0,0,0,1,119,119,1,346,60,F,Sichuan,Beijing,China
93830,0,1,0,0,0,0,0,0,0,0,0,115,115,1,154,52,M,Sichuan,Shanghai,China
66829,0,0,0,0,0,0,0,0,1,0,0,29.989999771118164,29.989999771118164,1,392,60,M,Sichuan,Wenzhou,China
63088,0,1,0,0,0,0,0,0,0,0,0,69.989997863769531,69.989997863769531,1,1,40,F,Sichuan,Weifang,China
50214,0,0,0,0,0,0,0,0,0,0,1,75,75,1,906,33,F,Sichuan,Taiyuan,China
21657,0,0,0,0,0,0,0,0,0,1,0,24.989999771118164,24.989999771118164,1,1072,25,F,Sichuan,Langfang,China
28835,0,0,0,0,0,0,0,0,1,0,0,30,30,1,658,26,M,Sichuan,Shanghai,China
19248,0,0,0,0,0,0,0,0,0,0,1,26.760000228881839,26.760000228881839,1,904,33,M,Sichuan,Ningbo,China
1990,0,0,1,0,0,0,0,0,0,0,0,15,15,1,14,37,F,Sichuan,Yanbian Korean Autonomous Prefecture,China
3367,0,0,0,0,0,0,1,0,0,0,0,18,18,1,362,26,F,Sichuan,Nanjing,China
95058,0,0,0,0,0,0,0,0,0,1,0,41.959999084472656,41.959999084472656,1,42,15,M,Sichuan,Luoyang,China
33172,0,0,0,0,0,1,0,0,0,0,0,29.989999771118164,29.989999771118164,1,1576,47,M,Sichuan,Shaoxing,China
3613,0,0,0,1,0,0,0,0,0,0,0,38,38,1,544,12,M,Sichuan,Shenzhen,China
11628,0,0,0,0,0,0,0,0,0,0,1,24,24,1,102,18,M,Sichuan,Chaozhou,China
34721,0,0,0,0,0,0,0,0,0,0,1,79.989997863769531,79.989997863769531,1,24,27,M,Sichuan,Luoyang,China
88802,0,0,0,0,0,1,0,0,0,0,0,65,65,1,1642,70,F,Sichuan,Zhuzhou,China
86815,0,0,0,0,0,0,0,0,1,0,0,32,32,1,455,29,F,Sichuan,Ningbo,China
32529,0,0,0,0,1,0,0,0,0,0,0,25,25,1,459,30,F,Sichuan,Shenzhen,China
93447,0,0,0,0,1,0,0,0,0,0,0,63.599998474121087,63.599998474121087,1,247,67,M,Sichuan,Jiaxing,China
31570,0,0,0,0,0,1,0,0,0,0,0,88,88,1,565,67,F,Sichuan,Taiyuan,China
71537,0,0,0,0,0,0,0,0,0,0,1,59.950000762939446,59.950000762939446,1,621,57,M,Sichuan,Baotou,China
7456,0,0,0,0,0,0,0,0,0,0,1,39.5,39.5,1,216,42,F,Sichuan,Jilin,China
92336,0,1,0,0,0,0,0,0,0,0,0,178,178,1,1277,62,M,Sichuan,Quanzhou,China
99018,0,0,0,0,0,0,0,0,1,0,0,42,42,1,1142,64,M,Sichuan,Taiyuan,China
82516,0,0,0,0,0,0,0,0,0,1,0,49.5,49.5,1,1079,30,M,Sichuan,Guiyang,China
44908,0,0,0,0,0,0,0,1,0,0,0,75,75,1,591,50,F,Sichuan,Baotou,China
97273,0,0,0,0,0,0,0,0,0,0,1,28,28,1,786,70,F,Sichuan,Ningbo,China
99539,0,0,0,0,0,0,0,0,0,0,1,160,160,1,743,59,M,Sichuan,Tianjin,China
1732,0,0,0,0,1,0,0,0,0,0,0,50.400001525878906,50.400001525878906,1,394,31,M,Sichuan,Chaozhou,China
28776,0,0,0,0,1,0,0,0,0,0,0,35.5,35.5,1,996,13,F,Sichuan,Taiyuan,China
69517,0,0,0,0,0,0,0,0,0,0,1,21.020000457763672,21.020000457763672,1,800,17,F,Sichuan,Hefei,China
40954,0,0,0,0,0,0,0,0,0,0,1,11,11,1,874,59,M,Sichuan,Tieling,China
23865,0,0,0,0,0,0,0,0,0,0,1,159,159,1,342,24,F,Sichuan,Shenzhen,China
47306,0,0,0,0,0,0,0,0,0,0,1,122.81999969482422,122.81999969482422,1,18,58,F,Sichuan,Jilin,China
50462,0,0,0,0,1,0,0,0,0,0,0,139.94999694824219,139.94999694824219,1,195,40,M,Sichuan,Hefei,China
9844,0,0,0,0,0,0,0,0,0,0,1,39.979999542236328,39.979999542236328,1,1446,19,F,Sichuan,Shenzhen,China
88927,0,0,0,1,0,0,0,0,0,0,0,9.9899997711181641,9.9899997711181641,1,153,32,F,Sichuan,Ningbo,China
83471,0,1,0,0,0,0,0,0,0,0,0,169,169,1,552,55,F,Sichuan,Tangshan,China
66895,0,0,0,0,0,0,0,0,0,0,1,142.22000122070312,142.22000122070312,1,7,56,M,Sichuan,Chaozhou,China
95354,0,0,0,0,0,0,0,0,0,0,1,13.5,13.5,1,31,46,F,Sichuan,Shenzhen,China
89186,0,0,0,0,0,0,0,0,0,0,1,29.989999771118164,29.989999771118164,1,676,32,M,Sichuan,Guiyang,China
57173,0,0,0,0,0,1,0,0,0,0,0,50,50,1,73,61,M,Sichuan,Wenzhou,China
99512,0,0,0,0,0,1,0,0,0,0,0,32,32,1,1168,46,F,Sichuan,Shaoxing,China
35087,0,0,0,1,0,0,0,0,0,0,0,71.25,71.25,1,1493,62,M,Sichuan,Guangzhou,China
54763,1,0,0,0,0,0,0,0,0,0,0,19.989999771118164,19.989999771118164,1,639,21,F,Sichuan,Tieling,China
65242,0,0,1,0,0,0,0,0,0,0,0,29.989999771118164,29.989999771118164,1,811,33,F,Sichuan,Wenzhou,China
57366,0,0,0,0,0,0,0,0,0,0,1,164.99000549316406,164.99000549316406,1,39,43,F,Sichuan,Chaozhou,China
40540,0,0,0,0,0,0,0,0,0,0,1,70,70,1,103,15,F,Sichuan,Fuzhou,China
16759,0,0,0,0,0,0,0,0,0,0,1,23.159999847412109,23.159999847412109,1,900,59,M,Sichuan,Maoming,China
98156,0,0,0,0,0,0,0,0,0,0,1,53.950000762939446,53.950000762939446,1,1331,47,M,Sichuan,Luoyang,China
85124,0,0,1,0,0,0,0,0,0,0,0,29.989999771118164,29.989999771118164,1,1282,58,F,Sichuan,Taiyuan,China
18453,0,1,0,0,0,0,0,0,0,0,0,42.9900016784668,42.9900016784668,1,316,52,F,Sichuan,Mudanjiang,China
10841,0,0,0,0,1,0,0,0,0,0,0,63.599998474121087,63.599998474121087,1,448,33,M,Sichuan,Guangzhou,China
50618,0,0,0,0,0,0,0,0,0,0,1,101.98999786376952,101.98999786376952,1,405,32,F,Sichuan,Zhuzhou,China
54227,1,0,0,0,0,0,0,0,0,0,0,39.9900016784668,39.9900016784668,1,1200,69,M,Sichuan,Datong,China
49983,0,0,0,0,0,0,1,0,0,0,0,124.9499969482422,124.9499969482422,1,34,23,M,Sichuan,Liuzhou,China
77008,0,0,0,0,0,0,0,0,1,0,0,47,47,1,1950,27,M,Sichuan,Guiyang,China
80703,0,0,0,1,0,0,0,0,0,0,0,33,33,1,513,48,F,Sichuan,Suzhou,China
78783,0,0,0,0,0,0,0,0,0,0,1,7.2600002288818368,7.2600002288818368,1,303,48,F,Sichuan,Jinhua,China
41652,0,0,0,0,0,0,0,0,0,0,1,64,64,1,90,70,F,Sichuan,Tangshan,China
14990,0,0,1,0,0,0,0,0,0,0,0,30.950000762939453,30.950000762939453,1,437,12,F,Sichuan,Kunming,China
84473,0,0,1,0,0,0,0,0,0,0,0,10.979999542236328,10.979999542236328,1,1906,56,F,Sichuan,Taizhou,China
92103,0,0,0,0,0,1,0,0,0,0,0,46.840000152587891,46.840000152587891,1,179,17,M,Sichuan,Taiyuan,China
10241,0,0,0,0,0,0,1,0,0,0,0,24.989999771118164,24.989999771118164,1,666,38,F,Sichuan,Guiyang,China
47898,0,0,0,0,0,0,0,0,0,0,1,24,24,1,1765,64,M,Sichuan,Jiaozuo,China
22416,0,0,1,0,0,0,0,0,0,0,0,36,36,1,1986,61,F,Sichuan,Hangzhou,China
1994,0,0,0,0,0,0,0,0,0,1,0,23.899999618530277,23.899999618530277,1,1780,47,F,Sichuan,Maoming,China
80454,1,0,0,0,0,0,0,0,0,0,0,136,136,1,512,66,M,Sichuan,Zhuzhou,China
66491,0,0,0,0,0,0,0,0,0,1,0,32.950000762939453,32.950000762939453,1,238,39,F,Sichuan,Yichun,China
27558,0,1,0,0,0,0,0,0,0,0,0,59.5,59.5,1,413,42,M,Sichuan,Hangzhou,China
32881,0,1,0,0,0,0,0,0,0,0,0,334,334,1,97,65,M,Sichuan,Yingkou,China
5692,0,0,0,0,0,0,0,0,0,0,1,74,74,1,19,45,F,Sichuan,Handan,China
38053,0,0,0,0,0,1,0,0,0,0,0,25,25,1,260,70,F,Sichuan,Yichun,China
88816,1,0,0,0,0,0,0,0,0,0,0,54,54,1,32,16,F,Sichuan,Zhuzhou,China
86199,0,0,0,0,0,0,0,0,0,0,1,45,45,1,825,52,M,Sichuan,Yanbian Korean Autonomous Prefecture,China
64167,0,0,1,0,0,0,0,0,0,0,0,19.989999771118164,19.989999771118164,1,692,33,F,Sichuan,Chongqing,China
36849,0,1,0,0,0,0,0,0,0,0,0,138,138,1,1236,34,F,Sichuan,Shenzhen,China
33242,0,0,0,0,0,0,0,0,1,0,0,55,55,1,1495,57,M,Sichuan,Zhuzhou,China
58810,0,0,0,0,0,0,0,0,0,1,0,38.770000457763672,38.770000457763672,1,26,20,M,Sichuan,Hefei,China
49451,0,0,0,0,0,0,0,1,0,0,0,109.98999786376952,109.98999786376952,1,465,59,M,Sichuan,Beijing,China
93627,0,0,0,0,0,0,0,0,0,0,1,26.760000228881839,26.760000228881839,1,837,30,M,Sichuan,Shenzhen,China
62217,0,0,0,0,0,0,0,0,0,0,1,44,44,1,234,44,F,Sichuan,Guiyang,China
84652,0,0,0,0,1,0,0,0,0,0,0,55,55,1,1201,24,F,Sichuan,Datong,China
20718,1,0,0,0,0,0,0,0,0,0,0,20.989999771118164,20.989999771118164,1,877,21,M,Sichuan,Beijing,China
76719,0,0,0,0,0,1,0,0,0,0,0,78.949996948242173,78.949996948242173,1,58,25,M,Sichuan,Quanzhou,China
10675,0,0,1,0,0,0,0,0,0,0,0,64.949996948242188,64.949996948242188,1,681,48,F,Sichuan,Beijing,China
12415,0,0,1,0,0,0,0,0,0,0,0,31.950000762939453,31.950000762939453,1,247,33,F,Sichuan,Maoming,China
53407,1,0,0,0,0,0,0,0,0,0,0,69,69,1,12,55,M,Sichuan,Changzhou,China
4280,0,0,0,0,0,0,1,0,0,0,0,190,190,1,997,54,M,Sichuan,Chongqing,China
38655,0,0,0,0,0,0,0,0,1,0,0,37.130001068115234,37.130001068115234,1,108,19,M,Sichuan,Jiaxing,China
98848,0,0,0,0,0,0,0,0,0,0,1,18.5,18.5,1,58,16,F,Sichuan,Tangshan,China
13117,0,0,0,0,0,0,0,0,0,0,1,28.860000610351559,28.860000610351559,1,127,58,F,Sichuan,Guiyang,China
32530,0,0,1,0,0,0,0,0,0,0,0,49.950000762939446,49.950000762939446,1,414,48,F,Sichuan,Taiyuan,China
49357,0,0,1,0,0,0,0,0,0,0,0,10,10,1,30,45,F,Sichuan,Ningbo,China
11448,0,0,0,0,0,1,0,0,0,0,0,96,96,1,567,67,F,Sichuan,Wenzhou,China
28431,0,0,0,0,1,0,0,0,0,0,0,42,42,1,1571,67,M,Sichuan,Shanghai,China
6568,0,0,0,0,0,1,0,0,0,0,0,33.75,33.75,1,1361,52,M,Sichuan,Yingkou,China
34709,0,0,0,0,0,0,0,0,0,1,0,45.189998626708977,45.189998626708977,1,4,34,F,Sichuan,Kunming,China
77723,0,1,0,0,0,0,0,0,0,0,0,123.98999786376952,123.98999786376952,1,353,68,M,Sichuan,Handan,China
69344,0,0,0,0,0,0,0,1,0,0,0,92.4000015258789,92.4000015258789,1,432,47,M,Sichuan,Qingdao,China
33463,1,0,0,0,0,0,0,0,0,0,0,20,20,1,156,69,M,Sichuan,Beijing,China
47705,0,0,0,0,0,0,0,0,0,0,1,15.4399995803833,15.4399995803833,1,131,65,M,Sichuan,Taiyuan,China
56846,0,0,0,0,0,0,0,0,0,1,0,60,60,1,320,61,M,Sichuan,Handan,China
17180,0,0,0,1,0,0,0,0,0,0,0,69.989997863769531,69.989997863769531,1,707,47,F,Sichuan,Dezhou,China
53544,0,0,0,0,1,0,0,0,0,0,0,42,42,1,605,29,F,Sichuan,Ningbo,China
78155,0,0,0,0,0,0,0,0,0,0,1,23.889999389648441,23.889999389648441,1,4,27,M,Sichuan,Beijing,China
40331,0,0,1,0,0,0,0,0,0,0,0,21,21,1,75,28,F,Sichuan,Beijing,China
56626,0,0,0,1,0,0,0,0,0,0,0,29,29,1,1598,16,F,Sichuan,Guangzhou,China
31495,0,0,0,0,0,0,0,1,0,0,0,125,125,1,89,28,F,Sichuan,Handan,China
91551,0,0,0,1,0,0,0,0,0,0,0,65,65,1,1296,54,M,Sichuan,Shanghai,China
80855,0,1,0,0,0,0,0,0,0,0,0,32.900001525878906,32.900001525878906,1,24,48,F,Sichuan,Handan,China
24993,0,0,0,0,0,0,0,0,0,0,1,109.98999786376952,109.98999786376952,1,741,60,F,Sichuan,Weifang,China
36342,0,0,1,0,0,0,0,0,0,0,0,9,9,1,1270,68,F,Sichuan,Jiaozuo,China
29890,0,0,0,0,1,0,0,0,0,0,0,99,99,1,220,66,F,Sichuan,Taiyuan,China
1282,0,0,0,1,0,0,0,0,0,0,0,33,33,1,200,50,M,Sichuan,Guangzhou,China
88289,0,0,0,0,0,1,0,0,0,0,0,18.5,18.5,1,492,59,M,Sichuan,Chongqing,China
44735,0,0,0,0,0,0,0,0,0,0,1,33.069999694824219,33.069999694824219,1,476,62,F,Sichuan,Suzhou,China
48447,0,0,0,0,0,0,0,0,0,0,1,119.98999786376952,119.98999786376952,1,620,31,F,Sichuan,Taiyuan,China
10665,0,0,0,0,0,0,0,0,0,0,1,9.75,9.75,1,625,41,M,Sichuan,Tianjin,China
66391,0,0,0,0,0,0,0,0,0,0,1,24,24,1,443,58,M,Sichuan,Tangshan,China
31536,0,0,0,0,0,0,0,0,0,0,1,25,25,1,731,23,M,Sichuan,Handan,China
93785,0,0,0,0,0,0,0,1,0,0,0,64,64,1,406,62,M,Sichuan,Yanbian Korean Autonomous Prefecture,China
61011,0,0,0,0,0,0,1,0,0,0,0,10.489999771118164,10.489999771118164,1,404,43,F,Sichuan,Quanzhou,China
29182,0,0,0,0,1,0,0,0,0,0,0,44.9900016784668,44.9900016784668,1,371,49,F,Sichuan,Xingtai,China
69650,0,0,0,0,0,0,1,0,0,0,0,25,25,1,21,24,F,Sichuan,Tangshan,China
44625,1,0,0,0,0,0,0,0,0,0,0,31.979999542236328,31.979999542236328,1,1594,17,F,Sichuan,Zhuzhou,China
68939,0,0,0,0,0,0,1,0,0,0,0,17.930000305175781,17.930000305175781,1,269,57,M,Sichuan,Taiyuan,China
5276,0,0,0,0,0,0,0,0,0,0,1,25,25,1,162,18,F,Sichuan,Guiyang,China
16502,0,0,1,0,0,0,0,0,0,0,0,10.199999809265137,10.199999809265137,1,26,37,F,Sichuan,Changzhou,China
656,0,1,0,0,0,0,0,0,0,0,0,169,169,1,8,17,M,Sichuan,Baotou,China
26649,0,0,0,0,0,0,0,0,0,0,1,109.98999786376952,109.98999786376952,1,542,45,F,Sichuan,Ningbo,China
66393,0,0,0,1,0,0,0,0,0,0,0,53.5,53.5,1,414,50,F,Sichuan,Beijing,China
22344,0,0,0,1,0,0,0,0,0,0,0,36,36,1,23,29,M,Sichuan,Jinhua,China
20773,0,1,0,0,0,0,0,0,0,0,0,25,25,1,1101,25,M,Sichuan,Wenzhou,China
2084,1,0,0,0,0,0,0,0,0,0,0,31.979999542236328,31.979999542236328,1,11,30,F,Sichuan,Kunming,China
61246,0,0,0,0,0,0,0,0,0,0,1,139.99000549316406,139.99000549316406,1,66,68,M,Sichuan,Ningbo,China
38877,0,0,0,1,0,0,0,0,0,0,0,65,65,1,530,12,M,Sichuan,Shanghai,China
20062,0,1,0,0,0,0,0,0,0,0,0,35.9900016784668,35.9900016784668,1,1131,33,M,Sichuan,Yanbian Korean Autonomous Prefecture,China
69,0,0,0,0,1,0,0,0,0,0,0,72.489997863769531,72.489997863769531,1,110,67,F,Sichuan,Suzhou,China
24178,0,0,0,0,0,1,0,0,0,0,0,25.200000762939453,25.200000762939453,1,531,33,M,Sichuan,Jinhua,China
36195,0,0,0,0,0,0,0,0,0,0,1,45,45,1,4,56,F,Sichuan,Shenzhen,China
99705,0,0,1,0,0,0,0,0,0,0,0,38,38,1,1595,32,F,Sichuan,Shenzhen,China
56266,0,0,0,0,0,1,0,0,0,0,0,24.989999771118164,24.989999771118164,1,401,22,F,Sichuan,Jilin,China
